rel_thres,strategy,dataset,model,fold,sera_score,config
0.84,RO,data\cpu_small,BaggingRegressor,2,2803.80415,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,3,2430.0489500000003,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,4,2671.9062,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,5,2365.8699,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,6,3689.0199000000007,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,7,2601.68495,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,8,1791.11115,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,9,3202.8385,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,10,2682.3107,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,11,5240.41405,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,12,2462.7243999999996,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,13,2188.7505,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,14,2532.980600000001,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,15,2368.8590500000005,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,16,2475.5358000000006,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,17,2780.99175,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,18,3107.16815,fixed_params
0.84,RO,data\cpu_small,BaggingRegressor,19,2981.06575,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,0,4531.825,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,1,3981.625,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,2,4476.87,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,3,3559.75,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,4,4084.605,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,5,4807.775000000001,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,6,3849.695,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,7,4134.655,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,8,3235.37,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,9,4460.38,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,10,4245.74,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,11,4206.185,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,12,4216.95,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,13,3340.485,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,14,3737.0950000000003,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,15,4164.215,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,16,4048.815,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,17,3855.625,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,18,4548.745,fixed_params
0.84,RO,data\cpu_small,DecisionTreeRegressor,19,4304.965,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,0,36916693.445343554,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,1,241419790.81064343,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,2,372869296.1803591,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,3,38459552.431814246,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,4,220248306.82326287,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,5,29748280.029657908,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,6,87438559.97948352,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,7,25456234.165715396,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,8,14784819.240750348,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,9,39208012.75029312,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,10,15178556.019872582,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,11,166991633.49411014,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,12,18516357.26604936,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,13,14335565.5877998,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,14,24190918.88111511,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,15,232268124.04729202,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,16,27954797.314343244,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,17,19269001.821072053,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,18,9335021.76927627,fixed_params
0.84,RO,data\cpu_small,MLPRegressor,19,12585553.703582056,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,0,2541.6476905,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,1,2348.9869565,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,2,2482.9084909999997,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,3,2297.852343,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,4,2502.996873,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,5,2152.4448935,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,6,3583.1899685,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,7,2189.5671965,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,8,1802.5575829999998,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,9,2865.442629,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,10,2143.265615,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,11,3753.3355235000004,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,12,2115.5966085,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,13,1983.5038975,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,14,2346.602876,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,15,2114.0676300000005,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,16,2345.40469,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,17,2400.5166335,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,18,2701.7497619999995,fixed_params
0.84,RO,data\cpu_small,RandomForestRegressor,19,2396.8592639999997,fixed_params
0.84,RO,data\cpu_small,SVR,0,14502.929234355131,fixed_params
0.84,RO,data\cpu_small,SVR,1,13506.713122634015,fixed_params
0.84,RO,data\cpu_small,SVR,2,16724.973145880478,fixed_params
0.84,RO,data\cpu_small,SVR,3,14763.470238050817,fixed_params
0.84,RO,data\cpu_small,SVR,4,16367.023286089703,fixed_params
0.84,RO,data\cpu_small,SVR,5,17163.589012337874,fixed_params
0.84,RO,data\cpu_small,SVR,6,15603.958047730142,fixed_params
0.84,RO,data\cpu_small,SVR,7,17269.696001624492,fixed_params
0.84,RO,data\cpu_small,SVR,8,16583.067016666195,fixed_params
0.84,RO,data\cpu_small,SVR,9,17019.14295902113,fixed_params
0.84,RO,data\cpu_small,SVR,10,13009.25329543479,fixed_params
0.84,RO,data\cpu_small,SVR,11,19721.042878932883,fixed_params
0.84,RO,data\cpu_small,SVR,12,15639.124301347772,fixed_params
0.84,RO,data\cpu_small,SVR,13,15154.02156977332,fixed_params
0.84,RO,data\cpu_small,SVR,14,17491.746119269555,fixed_params
0.84,RO,data\cpu_small,SVR,15,15339.927404528185,fixed_params
0.84,RO,data\cpu_small,SVR,16,16274.941606854507,fixed_params
0.84,RO,data\cpu_small,SVR,17,13952.127294606807,fixed_params
0.84,RO,data\cpu_small,SVR,18,18135.43798174018,fixed_params
0.84,RO,data\cpu_small,SVR,19,15198.537055917404,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,0,2643.6229406188304,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,1,2599.165138658829,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,2,2505.915922349649,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,3,2085.683881880351,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,4,2258.9421817951943,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,5,2001.9842769810552,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,6,7029.326798343206,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,7,1968.2786695981652,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,8,1556.9146578028742,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,9,2718.166691433579,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,10,2095.8314327076305,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,11,2293.9099561866924,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,12,2030.1388590661377,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,13,2354.7927471485064,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,14,2453.100320553951,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,15,1851.2140925378199,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,16,3522.502403833412,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,17,2200.937283143056,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,18,2466.677442481214,fixed_params
0.84,RO,data\cpu_small,XGBRegressor,19,2476.7850924201275,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,0,3060.5368000000003,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,1,2571.5375499999996,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,2,3139.3620499999997,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,3,2413.5135999999998,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,4,3028.7318999999993,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,5,4185.246950000001,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,6,4661.324,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,7,2439.2457499999996,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,8,2049.0116000000003,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,9,3081.7228,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,10,2712.6282999999994,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,11,4256.337100000001,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,12,2282.941600000001,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,13,2350.2237500000006,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,14,2940.3910000000005,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,15,2427.4545000000003,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,16,2348.1236000000004,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,17,2598.07475,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,18,2911.3799,fixed_params
0.84,RU,data\cpu_small,BaggingRegressor,19,2242.5153999999998,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,0,4430.11,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,1,4350.405,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,2,4912.58,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,3,4243.89,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,4,5606.49,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,5,4296.58,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,6,3624.305,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,7,3956.945,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,8,3591.985,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,9,5165.64,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,10,4255.865,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,11,13969.57,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,12,4139.5,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,13,3452.8050000000003,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,14,5576.995,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,15,4463.955,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,16,4146.945,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,17,4519.915,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,18,5418.12,fixed_params
0.84,RU,data\cpu_small,DecisionTreeRegressor,19,4747.035,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,0,38513355.2737773,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,1,34372615.34185588,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,2,11330339.399495797,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,3,27808836.278516255,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,4,17235576.63029291,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,5,32505650.075622242,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,6,64008162.53467195,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,7,29953746.565570317,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,8,93364772.17710577,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,9,25029635.440672476,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,10,25323623.78144559,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,11,85967851.84869911,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,12,48262585.87007306,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,13,22757411.659238063,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,14,22319345.66320111,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,15,52839801.24161468,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,16,10963672.046391517,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,17,19566436.25511306,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,18,139605777.47094464,fixed_params
0.84,RU,data\cpu_small,MLPRegressor,19,22394290.889213994,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,0,2723.6370094999997,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,1,2280.1398755000005,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,2,2752.0488935,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,3,2246.1021365000006,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,4,2709.2821280000003,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,5,2373.9550155,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,6,3752.1401785000007,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,7,2177.089544,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,8,1757.6901585,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,9,2970.4001265,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,10,2285.2439189999996,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,11,4471.0331505,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,12,2142.466976,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,13,2014.538818,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,14,2485.9031455000004,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,15,2187.2119964999997,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,16,2305.6651350000006,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,17,2832.2882684999995,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,18,2793.8917930000002,fixed_params
0.84,RU,data\cpu_small,RandomForestRegressor,19,2318.9754630000007,fixed_params
0.84,RU,data\cpu_small,SVR,0,20366.236229715374,fixed_params
0.84,RU,data\cpu_small,SVR,1,18596.64714591463,fixed_params
0.84,RU,data\cpu_small,SVR,2,26327.109835990246,fixed_params
0.84,RU,data\cpu_small,SVR,3,24753.84349024043,fixed_params
0.84,RU,data\cpu_small,SVR,4,23535.206002613315,fixed_params
0.84,RU,data\cpu_small,SVR,5,23862.650654854344,fixed_params
0.84,RU,data\cpu_small,SVR,6,22629.614430889884,fixed_params
0.84,RU,data\cpu_small,SVR,7,26393.406801506935,fixed_params
0.84,RU,data\cpu_small,SVR,8,24815.90153495168,fixed_params
0.84,RU,data\cpu_small,SVR,9,28161.792613935657,fixed_params
0.84,RU,data\cpu_small,SVR,10,21973.46321997245,fixed_params
0.84,RU,data\cpu_small,SVR,11,29593.556563879094,fixed_params
0.84,RU,data\cpu_small,SVR,12,23114.43153147188,fixed_params
0.84,RU,data\cpu_small,SVR,13,24162.733690028937,fixed_params
0.84,RU,data\cpu_small,SVR,14,23714.256996758893,fixed_params
0.84,RU,data\cpu_small,SVR,15,21988.26454547435,fixed_params
0.84,RU,data\cpu_small,SVR,16,25764.537274093516,fixed_params
0.84,RU,data\cpu_small,SVR,17,22422.566708434617,fixed_params
0.84,RU,data\cpu_small,SVR,18,24147.836797931104,fixed_params
0.84,RU,data\cpu_small,SVR,19,23338.929790179016,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,0,2299.549859827743,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,1,5366.762252442083,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,2,2344.2907663316637,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,3,2127.7403680254356,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,4,2001.6709913932268,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,5,1883.1668754314715,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,6,1754.5699801448527,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,7,1867.7043780765453,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,8,1811.7861703101842,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,9,2625.504235469887,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,10,2218.1404368776152,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,11,1961.843734996485,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,12,1892.5892630585993,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,13,1884.0315149203561,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,14,2304.916398685888,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,15,1939.9395374576993,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,16,2288.1678655116884,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,17,2912.479211966457,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,18,2239.3512058183132,fixed_params
0.84,RU,data\cpu_small,XGBRegressor,19,2332.128550757626,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,0,2858.5912839621246,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,1,2663.668196114267,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,2,2889.0734474010933,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,3,2445.1314904496176,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,4,2943.9441700147186,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,5,2339.6176322080323,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,6,6452.727734834437,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,7,2444.750140382446,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,8,1862.0130171403289,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,9,2875.754125052058,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,10,2101.3117121338146,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,11,2679.2726598071713,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,12,2685.7129401356333,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,13,2603.935425807352,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,14,2999.9640447530455,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,15,2798.605094128141,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,16,2503.7575429401136,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,17,2811.5748055130794,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,18,3172.9331470598368,fixed_params
0.84,GN,data\cpu_small,BaggingRegressor,19,2688.1763172266155,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,0,5188.095497486365,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,1,4445.652819717671,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,2,5623.187395949703,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,3,4019.8343299043804,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,4,4698.949720316775,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,5,4079.51555218777,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,6,3936.6616889783695,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,7,4184.08472458872,fixed_params
0.84,GN,data\cpu_small,DecisionTreeRegressor,8,4077.078156623983,fixed_params
